,answer,left_method,participant,right_method,test_case
7353,fmgoat,fmgoat,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,2909358760
7354,zhang,zhang,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,9469622762
7355,clear,clear,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,4633306112
7356,ifgsm,stadv,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,3567613299
7357,ifgsm,fmgoat,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,5130906829
7358,ifgsm,ifgsm,61f18eef-f009-4a63-9d47-3b645efc355f,zhang,4107566763
7359,zhang,ifgsm,61f18eef-f009-4a63-9d47-3b645efc355f,zhang,9214795039
7360,clear,fmgoat,61f18eef-f009-4a63-9d47-3b645efc355f,clear,5494503911
7361,fmgoat,fmgoat,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,9463363154
7362,ifgsm,korhonen,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,6027104916
7363,korhonen,stadv,61f18eef-f009-4a63-9d47-3b645efc355f,korhonen,2640025600
7364,zhang,zhang,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,4598385226
7365,clear,ifgsm,61f18eef-f009-4a63-9d47-3b645efc355f,clear,9716988368
7366,korhonen,ifgsm,61f18eef-f009-4a63-9d47-3b645efc355f,korhonen,8351568109
7367,korhonen,korhonen,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,4424481742
7368,clear,clear,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,2612353606
7369,korhonen,korhonen,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,4519546786
7370,clear,clear,61f18eef-f009-4a63-9d47-3b645efc355f,ifgsm,4796228876
7371,ifgsm,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,stadv,4842717407
7372,clear,clear,7b57f63d-b878-45de-9b4d-9698300fb4d5,stadv,6995068299
7373,zhang,zhang,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,3309384812
7374,fmgoat,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,fmgoat,4424481742
7375,stadv,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,stadv,4598385226
7376,zhang,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,zhang,4633306112
7377,clear,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,clear,6285601097
7378,good,bad,7b57f63d-b878-45de-9b4d-9698300fb4d5,good,v1
7379,korhonen,korhonen,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,5906203942
7380,ifgsm,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,fmgoat,5130906829
7381,zhang,zhang,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,8179375247
7382,good,bad,7b57f63d-b878-45de-9b4d-9698300fb4d5,good,v3
7383,ifgsm,korhonen,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,6077930890
7384,ifgsm,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,stadv,2640025600
7385,zhang,zhang,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,9463363154
7386,korhonen,korhonen,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,4107566763
7387,fmgoat,fmgoat,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,7160553409
7388,clear,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,clear,2612353606
7389,zhang,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,zhang,8597381500
7390,korhonen,korhonen,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,9214795039
7391,korhonen,korhonen,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,9716988368
7392,good,bad,7b57f63d-b878-45de-9b4d-9698300fb4d5,good,v4
7393,stadv,ifgsm,7b57f63d-b878-45de-9b4d-9698300fb4d5,stadv,3567613299
7394,zhang,zhang,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,8351568109
7395,ifgsm,zhang,7b57f63d-b878-45de-9b4d-9698300fb4d5,ifgsm,5494503911
7396,ifgsm,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,4796228876
7397,ifgsm,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,10880314705
7398,ifgsm,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,9463363154
7399,stadv,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,zhang,2640025600
7400,korhonen,korhonen,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,4598385226
7401,zhang,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,zhang,6995068299
7402,good,good,f5e7c76c-5119-45dd-a39a-0f1bca34b899,bad,v3
7403,clear,clear,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,2909358760
7404,korhonen,korhonen,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,8351568109
7405,korhonen,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,korhonen,9214795039
7406,clear,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,clear,5130906829
7407,stadv,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,8348001072
7408,ifgsm,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,stadv,6077930890
7409,ifgsm,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,stadv,4424481742
7410,korhonen,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,korhonen,8597381500
7411,ifgsm,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,9716988368
7412,ifgsm,stadv,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,8179375247
7413,korhonen,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,korhonen,5494503911
7414,good,bad,f5e7c76c-5119-45dd-a39a-0f1bca34b899,good,v2
7415,korhonen,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,korhonen,3567613299
7416,fmgoat,fmgoat,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,7160553409
7417,good,bad,f5e7c76c-5119-45dd-a39a-0f1bca34b899,good,v7
7418,korhonen,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,korhonen,2580252988
7419,clear,clear,f5e7c76c-5119-45dd-a39a-0f1bca34b899,ifgsm,9469622762
7420,korhonen,ifgsm,f5e7c76c-5119-45dd-a39a-0f1bca34b899,korhonen,3309384812
7421,,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,stadv,5906203942
7422,,zhang,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,3567613299
7423,clear,clear,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,8179375247
7424,clear,clear,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,2909358760
7425,korhonen,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,korhonen,4424481742
7426,good,good,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,bad,v2
7427,,stadv,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,9463363154
7428,,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,zhang,5130906829
7429,good,bad,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,good,v3
7430,,zhang,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,8348001072
7431,korhonen,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,korhonen,3309384812
7432,korhonen,korhonen,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,7160553409
7433,fmgoat,clear,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,fmgoat,5494503911
7434,good,bad,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,good,v6
7435,clear,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,clear,6995068299
7436,,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,korhonen,6027104916
7437,korhonen,stadv,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,korhonen,10880314705
7438,ifgsm,stadv,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,9469622762
7439,fmgoat,fmgoat,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,stadv,2612353606
7440,clear,clear,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,8351568109
7441,korhonen,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,korhonen,4519546786
7442,,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,zhang,6077930890
7443,zhang,zhang,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,4107566763
7444,ifgsm,ifgsm,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,stadv,2640025600
7445,ifgsm,stadv,6ec6ebeb-6a9f-4dca-8a20-5b1ecae25ac1,ifgsm,2580252988
7446,ifgsm,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,stadv,4842717407
7447,korhonen,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,korhonen,4519546786
7448,korhonen,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,korhonen,4598385226
7449,good,bad,1a9465d8-fe09-477f-b313-d31c5e5db961,good,v7
7450,fmgoat,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,fmgoat,7160553409
7451,korhonen,stadv,1a9465d8-fe09-477f-b313-d31c5e5db961,korhonen,2612353606
7452,clear,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,clear,4107566763
7453,clear,clear,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,8179375247
7454,fmgoat,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,fmgoat,3309384812
7455,good,good,1a9465d8-fe09-477f-b313-d31c5e5db961,bad,v4
7456,ifgsm,stadv,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,6077930890
7457,korhonen,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,korhonen,4633306112
7458,fmgoat,fmgoat,1a9465d8-fe09-477f-b313-d31c5e5db961,zhang,6995068299
7459,ifgsm,stadv,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,9463363154
7460,korhonen,korhonen,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,6285601097
7461,fmgoat,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,fmgoat,5130906829
7462,stadv,stadv,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,9469622762
7463,fmgoat,korhonen,1a9465d8-fe09-477f-b313-d31c5e5db961,fmgoat,2640025600
7464,zhang,zhang,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,3567613299
7465,good,bad,1a9465d8-fe09-477f-b313-d31c5e5db961,good,v3
7466,clear,clear,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,2580252988
7467,clear,clear,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,8348001072
7468,zhang,ifgsm,1a9465d8-fe09-477f-b313-d31c5e5db961,zhang,9716988368
7469,ifgsm,stadv,1a9465d8-fe09-477f-b313-d31c5e5db961,ifgsm,5494503911
7470,korhonen,korhonen,1a9465d8-fe09-477f-b313-d31c5e5db961,stadv,10880314705
7471,stadv,stadv,184fc64f-ccca-4c3b-a570-400f03b8e30c,clear,2640025600
7472,fmgoat,fmgoat,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,2909358760
7473,ifgsm,stadv,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,4796228876
7474,clear,clear,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,8597381500
7475,korhonen,korhonen,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,6027104916
7476,clear,clear,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,5130906829
7477,fmgoat,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,fmgoat,3567613299
7478,fmgoat,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,fmgoat,4519546786
7479,zhang,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,zhang,8179375247
7480,ifgsm,stadv,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,2612353606
7481,korhonen,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,korhonen,3309384812
7482,zhang,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,zhang,2580252988
7483,good,bad,184fc64f-ccca-4c3b-a570-400f03b8e30c,good,v7
7484,clear,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,clear,9716988368
7485,zhang,zhang,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,9469622762
7486,fmgoat,fmgoat,184fc64f-ccca-4c3b-a570-400f03b8e30c,stadv,5494503911
7487,clear,stadv,184fc64f-ccca-4c3b-a570-400f03b8e30c,clear,10880314705
7488,good,good,184fc64f-ccca-4c3b-a570-400f03b8e30c,bad,v2
7489,fmgoat,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,fmgoat,4424481742
7490,korhonen,korhonen,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,4598385226
7491,korhonen,korhonen,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,5906203942
7492,korhonen,ifgsm,184fc64f-ccca-4c3b-a570-400f03b8e30c,korhonen,9214795039
7493,korhonen,korhonen,184fc64f-ccca-4c3b-a570-400f03b8e30c,zhang,6995068299
7494,good,bad,184fc64f-ccca-4c3b-a570-400f03b8e30c,good,v3
7495,clear,clear,184fc64f-ccca-4c3b-a570-400f03b8e30c,ifgsm,9463363154
7496,fmgoat,fmgoat,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,4842717407
7497,clear,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,clear,9716988368
7498,fmgoat,fmgoat,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,4107566763
7499,zhang,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,zhang,8351568109
7500,fmgoat,fmgoat,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,5906203942
7501,korhonen,zhang,9ff50b6c-88ab-4625-b803-88dab7a99fd9,korhonen,10880314705
7502,good,bad,9ff50b6c-88ab-4625-b803-88dab7a99fd9,good,v4
7503,,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,zhang,2640025600
7504,ifgsm,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,stadv,5130906829
7505,korhonen,korhonen,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,4424481742
7506,zhang,zhang,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,6027104916
7507,,fmgoat,9ff50b6c-88ab-4625-b803-88dab7a99fd9,clear,5494503911
7508,zhang,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,zhang,9214795039
7509,clear,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,clear,2612353606
7510,zhang,zhang,9ff50b6c-88ab-4625-b803-88dab7a99fd9,stadv,6995068299
7511,clear,clear,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,9463363154
7512,good,bad,9ff50b6c-88ab-4625-b803-88dab7a99fd9,good,v3
7513,ifgsm,stadv,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,4633306112
7514,clear,clear,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,4598385226
7515,ifgsm,fmgoat,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,3309384812
7516,clear,clear,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,9469622762
7517,good,bad,9ff50b6c-88ab-4625-b803-88dab7a99fd9,good,v2
7518,,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,zhang,8179375247
7519,zhang,ifgsm,9ff50b6c-88ab-4625-b803-88dab7a99fd9,zhang,8348001072
7520,zhang,zhang,9ff50b6c-88ab-4625-b803-88dab7a99fd9,ifgsm,6285601097
7521,korhonen,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,4519546786
7522,clear,clear,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,9463363154
7523,fmgoat,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,fmgoat,9716988368
7524,clear,clear,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,5906203942
7525,clear,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,clear,2612353606
7526,good,good,fa39f331-d404-4477-bd35-3dcf97155821,bad,v2
7527,korhonen,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,8179375247
7528,korhonen,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,9214795039
7529,stadv,stadv,fa39f331-d404-4477-bd35-3dcf97155821,clear,2640025600
7530,fmgoat,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,fmgoat,4796228876
7531,korhonen,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,4598385226
7532,clear,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,clear,2580252988
7533,fmgoat,fmgoat,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,8351568109
7534,korhonen,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,zhang,10880314705
7535,stadv,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,stadv,6027104916
7536,korhonen,zhang,fa39f331-d404-4477-bd35-3dcf97155821,korhonen,6995068299
7537,ifgsm,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,stadv,4107566763
7538,good,bad,fa39f331-d404-4477-bd35-3dcf97155821,good,v4
7539,korhonen,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,korhonen,6077930890
7540,ifgsm,stadv,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,3567613299
7541,korhonen,korhonen,fa39f331-d404-4477-bd35-3dcf97155821,ifgsm,4633306112
7542,ifgsm,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,stadv,6285601097
7543,fmgoat,fmgoat,fa39f331-d404-4477-bd35-3dcf97155821,korhonen,5494503911
7544,korhonen,ifgsm,fa39f331-d404-4477-bd35-3dcf97155821,korhonen,7160553409
7545,good,good,fa39f331-d404-4477-bd35-3dcf97155821,bad,v6
7546,good,bad,a47b414c-6f2f-468a-836a-099cd557d2b4,good,v5
7547,korhonen,zhang,a47b414c-6f2f-468a-836a-099cd557d2b4,korhonen,10880314705
7548,ifgsm,fmgoat,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,8597381500
7549,ifgsm,korhonen,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,9214795039
7550,clear,clear,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,2640025600
7551,fmgoat,fmgoat,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,4424481742
7552,clear,clear,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,2580252988
7553,fmgoat,fmgoat,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,7160553409
7554,korhonen,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,korhonen,2909358760
7555,good,good,a47b414c-6f2f-468a-836a-099cd557d2b4,bad,v7
7556,zhang,zhang,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,4796228876
7557,fmgoat,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,fmgoat,6285601097
7558,zhang,zhang,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,4842717407
7559,korhonen,zhang,a47b414c-6f2f-468a-836a-099cd557d2b4,korhonen,5494503911
7560,good,bad,a47b414c-6f2f-468a-836a-099cd557d2b4,good,v6
7561,ifgsm,stadv,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,4519546786
7562,ifgsm,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,stadv,6077930890
7563,ifgsm,stadv,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,9469622762
7564,clear,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,clear,5906203942
7565,clear,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,clear,5130906829
7566,korhonen,korhonen,a47b414c-6f2f-468a-836a-099cd557d2b4,stadv,2612353606
7567,zhang,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,zhang,8348001072
7568,zhang,stadv,a47b414c-6f2f-468a-836a-099cd557d2b4,zhang,6995068299
7569,ifgsm,fmgoat,a47b414c-6f2f-468a-836a-099cd557d2b4,ifgsm,4107566763
7570,clear,ifgsm,a47b414c-6f2f-468a-836a-099cd557d2b4,clear,4633306112
7571,fmgoat,ifgsm,52d162b2-ff58-4942-a222-879e10605830,fmgoat,8179375247
7572,zhang,ifgsm,52d162b2-ff58-4942-a222-879e10605830,zhang,2909358760
7573,clear,clear,52d162b2-ff58-4942-a222-879e10605830,ifgsm,8348001072
7574,ifgsm,stadv,52d162b2-ff58-4942-a222-879e10605830,ifgsm,8351568109
7575,korhonen,ifgsm,52d162b2-ff58-4942-a222-879e10605830,korhonen,6285601097
7576,korhonen,ifgsm,52d162b2-ff58-4942-a222-879e10605830,korhonen,3567613299
7577,fmgoat,zhang,52d162b2-ff58-4942-a222-879e10605830,fmgoat,10880314705
7578,ifgsm,fmgoat,52d162b2-ff58-4942-a222-879e10605830,ifgsm,4633306112
7579,ifgsm,ifgsm,52d162b2-ff58-4942-a222-879e10605830,stadv,4796228876
7580,good,bad,52d162b2-ff58-4942-a222-879e10605830,good,v1
7581,korhonen,ifgsm,52d162b2-ff58-4942-a222-879e10605830,korhonen,4842717407
7582,clear,clear,52d162b2-ff58-4942-a222-879e10605830,ifgsm,9716988368
7583,fmgoat,fmgoat,52d162b2-ff58-4942-a222-879e10605830,ifgsm,5494503911
7584,zhang,stadv,52d162b2-ff58-4942-a222-879e10605830,zhang,2612353606
7585,korhonen,ifgsm,52d162b2-ff58-4942-a222-879e10605830,korhonen,4107566763
7586,clear,ifgsm,52d162b2-ff58-4942-a222-879e10605830,clear,9469622762
7587,clear,clear,52d162b2-ff58-4942-a222-879e10605830,ifgsm,9463363154
7588,good,good,52d162b2-ff58-4942-a222-879e10605830,bad,v4
7589,good,bad,52d162b2-ff58-4942-a222-879e10605830,good,v3
7590,ifgsm,ifgsm,52d162b2-ff58-4942-a222-879e10605830,stadv,2580252988
7591,clear,ifgsm,52d162b2-ff58-4942-a222-879e10605830,clear,7160553409
7592,ifgsm,ifgsm,52d162b2-ff58-4942-a222-879e10605830,korhonen,6077930890
7593,clear,clear,52d162b2-ff58-4942-a222-879e10605830,fmgoat,6995068299
7594,fmgoat,korhonen,52d162b2-ff58-4942-a222-879e10605830,fmgoat,2640025600
7595,clear,ifgsm,52d162b2-ff58-4942-a222-879e10605830,clear,6027104916
7596,stadv,ifgsm,7b701275-7469-40d9-908e-847ed8fddba3,stadv,2612353606
7597,ifgsm,stadv,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,9469622762
7598,fmgoat,ifgsm,7b701275-7469-40d9-908e-847ed8fddba3,fmgoat,4796228876
7599,korhonen,korhonen,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,2580252988
7600,zhang,zhang,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,9463363154
7601,korhonen,korhonen,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,8597381500
7602,good,good,7b701275-7469-40d9-908e-847ed8fddba3,bad,v7
7603,korhonen,ifgsm,7b701275-7469-40d9-908e-847ed8fddba3,korhonen,3567613299
7604,fmgoat,fmgoat,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,9716988368
7605,good,bad,7b701275-7469-40d9-908e-847ed8fddba3,good,v5
7606,fmgoat,fmgoat,7b701275-7469-40d9-908e-847ed8fddba3,zhang,10880314705
7607,good,bad,7b701275-7469-40d9-908e-847ed8fddba3,good,v7
7608,ifgsm,stadv,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,8351568109
7609,ifgsm,stadv,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,6027104916
7610,zhang,ifgsm,7b701275-7469-40d9-908e-847ed8fddba3,zhang,4842717407
7611,korhonen,korhonen,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,5494503911
7612,ifgsm,stadv,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,4107566763
7613,ifgsm,ifgsm,7b701275-7469-40d9-908e-847ed8fddba3,stadv,6285601097
7614,ifgsm,stadv,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,8179375247
7615,clear,clear,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,5906203942
7616,clear,clear,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,3309384812
7617,clear,zhang,7b701275-7469-40d9-908e-847ed8fddba3,clear,2640025600
7618,zhang,stadv,7b701275-7469-40d9-908e-847ed8fddba3,zhang,6995068299
7619,zhang,zhang,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,4598385226
7620,ifgsm,fmgoat,7b701275-7469-40d9-908e-847ed8fddba3,ifgsm,4633306112
7621,korhonen,korhonen,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,4107566763
7622,good,bad,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,good,v6
7623,good,bad,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,good,v6
7624,clear,clear,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,8348001072
7625,korhonen,korhonen,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,2909358760
7626,zhang,ifgsm,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,zhang,8179375247
7627,good,bad,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,good,v6
7628,ifgsm,korhonen,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,6027104916
7629,ifgsm,ifgsm,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,fmgoat,3309384812
7630,clear,clear,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,stadv,5494503911
7631,fmgoat,ifgsm,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,fmgoat,9716988368
7632,korhonen,ifgsm,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,korhonen,4424481742
7633,fmgoat,fmgoat,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,korhonen,2612353606
7634,korhonen,ifgsm,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,korhonen,5906203942
7635,zhang,ifgsm,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,zhang,4633306112
7636,stadv,stadv,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,korhonen,2640025600
7637,ifgsm,stadv,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,3567613299
7638,fmgoat,fmgoat,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,stadv,6995068299
7639,korhonen,korhonen,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,9214795039
7640,korhonen,korhonen,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,4598385226
7641,korhonen,korhonen,e73ed6dc-d46f-476d-a82c-14a6c2771a2c,ifgsm,9469622762
